,COMBUSTÍVEL,ANO,REGIÃO,ESTADO,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,TOTAL
257,ÓLEO DIESEL (OUTROS ) (m3),2014,REGIÃO NORDESTE,SERGIPE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,ÓLEO DIESEL (OUTROS ) (m3),2014,REGIÃO NORDESTE,BAHIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,ÓLEO DIESEL (OUTROS ) (m3),2014,REGIÃO SUDESTE,MINAS GERAIS,11.378,1.997,6.49,1.605,6.861,3.573,4.304,5.545,7.452,11.458,0.0,4.946,65.60900000000001
260,ÓLEO DIESEL (OUTROS ) (m3),2014,REGIÃO SUDESTE,ESPÍRITO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,ÓLEO DIESEL (OUTROS ) (m3),2014,REGIÃO SUDESTE,RIO DE JANEIRO,1509.203,12199.463999999998,1666.628,1413.858,828.509,1213.522,687.133,808.359,689.133,759.721,752.915,888.488,981.995
262,ÓLEO DIESEL (OUTROS ) (m3),2014,REGIÃO SUDESTE,SÃO PAULO,1012.19,1480.315,11278.497000000001,1417.26,1224.0,842.905,1027.0,636.0,600.0,608.0,729.783,728.0,973.044
263,ÓLEO DIESEL (OUTROS ) (m3),2014,REGIÃO SUL,PARANÁ,82.43,63.468,67.087,793.447,40.0,65.0,67.2,61.636,60.0,64.218,80.155,57.253,85.0
264,ÓLEO DIESEL (OUTROS ) (m3),2014,REGIÃO SUL,SANTA CATARINA,65.0,55.0,50.0,65.0,650.0,50.0,60.0,50.0,55.0,45.0,60.0,50.0,45.0
265,ÓLEO DIESEL (OUTROS ) (m3),2014,REGIÃO SUL,RIO GRANDE DO SUL,298.194,0.0,0.0,0.0,0.0,1830.061,539.206,249.769,326.412,0.0,162.44,254.04,0.0
266,ÓLEO DIESEL (OUTROS ) (m3),2014,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,30.0,40.0,25.0,30.0,20.0,0.0,305.0,30.0,15.0,30.0,30.0,30.0,25.0
267,ÓLEO DIESEL (OUTROS ) (m3),2014,REGIÃO CENTRO-OESTE,MATO GROSSO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,40.0,62.0
268,ÓLEO DIESEL (OUTROS ) (m3),2014,REGIÃO CENTRO-OESTE,GOIÁS,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0
269,ÓLEO DIESEL (OUTROS ) (m3),2014,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,ÓLEO DIESEL S-10 (m3),2015,REGIÃO NORTE,RONDÔNIA,12499.3,12495.8,12927.6,14027.8,15961.7,15209.6,15306.1,16449.25,14434.3,14506.5,166036.65,11870.6,10348.1
271,ÓLEO DIESEL S-10 (m3),2015,REGIÃO NORTE,ACRE,1917.0,2366.0,2504.0,2584.0,3266.0,3535.0,3730.0,3651.0,3625.0,2869.0,3050.5,35396.5,2299.0
272,ÓLEO DIESEL S-10 (m3),2015,REGIÃO NORTE,AMAZONAS,8884.494,7906.926,9215.479,8745.38,8719.116,9318.687,10130.259,10704.132,10736.241,10759.485,9501.315,9544.962,114166.476
273,ÓLEO DIESEL S-10 (m3),2015,REGIÃO NORTE,RORAIMA,26994.4,2177.3,1951.6,2583.9,2271.1,2094.9,2064.0,2049.2,2021.4,2487.0,2528.0,2334.0,2432.0
274,ÓLEO DIESEL S-10 (m3),2015,REGIÃO NORTE,PARÁ,68228.665,767258.397,60413.3,50942.356,57209.046,57920.296,58993.339,65974.211,69987.945,68290.432,70545.404,72546.935,66206.468
275,ÓLEO DIESEL S-10 (m3),2015,REGIÃO NORTE,AMAPÁ,1180.0,1337.5,13169.283,1018.5,857.0,927.5,950.0,912.0,925.783,1117.5,1261.5,1253.5,1428.5
276,ÓLEO DIESEL S-10 (m3),2015,REGIÃO NORTE,TOCANTINS,24056.6,21813.3,22200.797,259172.347,19451.9,17353.15,22366.45,21647.0,20626.65,21804.6,23254.2,22217.5,22380.2
277,ÓLEO DIESEL S-10 (m3),2015,REGIÃO NORDESTE,MARANHÃO,37213.6,38714.3,35104.22,36931.7,402840.76499999996,30787.845,25102.2,29240.5,31160.7,31293.2,33469.9,37206.7,36615.9
278,ÓLEO DIESEL S-10 (m3),2015,REGIÃO NORDESTE,PIAUÍ,17481.0,16975.42,17712.0,16436.5,17548.5,200985.21999999997,16448.5,13086.0,15526.5,16452.0,16858.5,17442.0,19018.3
279,ÓLEO DIESEL S-10 (m3),2015,REGIÃO NORDESTE,CEARÁ,61183.03,58961.423,60625.224,62086.738,57284.504,59454.294,687450.8049999999,59980.221,48890.011,54581.168,52404.029,54711.723,57288.44
280,ÓLEO DIESEL S-10 (m3),2015,REGIÃO NORDESTE,RIO GRANDE DO NORTE,8785.0,9381.5,8715.5,9251.5,9674.0,8994.5,9920.0,106849.0,8983.5,7516.5,8577.0,8555.0,8495.0
281,ÓLEO DIESEL S-10 (m3),2015,REGIÃO NORDESTE,PARAÍBA,12635.94,12715.44,13255.96,13078.96,13600.561,14227.46,13366.49,13921.48,157660.811,13244.47,11526.66,13216.96,12870.43
282,ÓLEO DIESEL S-10 (m3),2015,REGIÃO NORDESTE,PERNAMBUCO,63217.476,63228.93,62814.871,64204.055,63904.85,67455.1,71439.678,65433.712,69437.067,786558.348,69180.154,58944.355,67298.1
283,ÓLEO DIESEL S-10 (m3),2015,REGIÃO NORDESTE,ALAGOAS,12299.0,11395.0,10042.726,9513.0,10210.261,9967.5,10479.183,12231.0,11720.0,13222.5,133855.65899999999,12666.989,10108.5
284,ÓLEO DIESEL S-10 (m3),2015,REGIÃO NORDESTE,SERGIPE,10528.404,12768.7,11953.016,11775.79,11492.9,11826.8,11376.429,12430.4,13382.48,11987.1,12894.6,144953.419,12536.8
285,ÓLEO DIESEL S-10 (m3),2015,REGIÃO NORDESTE,BAHIA,76403.699,61796.598,76851.014,76813.463,74243.386,74737.744,80986.635,80225.945,81622.043,82666.608,77747.424,80863.325,924957.884
286,ÓLEO DIESEL S-10 (m3),2015,REGIÃO SUDESTE,MINAS GERAIS,1681512.413,131650.376,113045.725,134750.469,134166.6,136406.311,142566.762,152713.661,147039.489,150228.453,156692.06,139432.835,142819.672
287,ÓLEO DIESEL S-10 (m3),2015,REGIÃO SUDESTE,ESPÍRITO SANTO,27764.0,319798.475,26423.0,22716.5,26673.5,25321.6,25499.5,27196.375,27978.0,26590.5,28036.5,29197.0,26402.0
288,ÓLEO DIESEL S-10 (m3),2015,REGIÃO SUDESTE,RIO DE JANEIRO,114092.603,123910.593,1405494.4849999999,117241.112,101419.389,118139.159,112462.751,113385.699,116519.973,122091.524,119739.866,120655.975,125835.841
289,ÓLEO DIESEL S-10 (m3),2015,REGIÃO SUDESTE,SÃO PAULO,375389.017,326742.237,333511.209,4023289.7830000003,311611.408,278208.864,330998.828,329530.475,335650.198,345345.603,348320.116,353999.995,353981.833
290,ÓLEO DIESEL S-10 (m3),2015,REGIÃO SUL,PARANÁ,106952.118,112407.538,99891.125,101751.471,1205346.373,97339.651,79039.63,105368.171,97256.668,96641.163,101151.307,101083.341,106464.19
291,ÓLEO DIESEL S-10 (m3),2015,REGIÃO SUL,SANTA CATARINA,58469.93,55507.827,56600.4,55085.784,57314.059,670773.551,57388.306,48348.131,60900.998,56328.933,53040.129,56328.85,55460.204
292,ÓLEO DIESEL S-10 (m3),2015,REGIÃO SUL,RIO GRANDE DO SUL,61386.93,63562.92,62950.313,67351.362,62543.188,68254.505,744958.0179999999,60891.09,47715.656,67260.186,62044.15,59061.162,61936.556
293,ÓLEO DIESEL S-10 (m3),2015,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,31418.25,36867.0,40864.7,36360.306,39530.45,29336.788,32149.5,395768.821,30903.05,27201.95,31806.4,29923.127,29407.3
294,ÓLEO DIESEL S-10 (m3),2015,REGIÃO CENTRO-OESTE,MATO GROSSO,32228.4,36999.2,40302.435,37623.527,39012.02,40986.985,35764.369,35127.1,432850.93399999995,35247.647,28703.351,38218.44,32637.46
295,ÓLEO DIESEL S-10 (m3),2015,REGIÃO CENTRO-OESTE,GOIÁS,47626.51,50160.105,53739.37,57583.143,56227.382,55215.168,58745.23,50274.52,48093.36,608900.208,43756.7,41791.45,45687.27
296,ÓLEO DIESEL S-10 (m3),2015,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,16732.872,16224.2,16623.2,16169.85,17984.15,17796.85,18346.792,18646.8,16182.388,17267.3,201208.953,15164.451,14070.1
297,ÓLEO DIESEL S-500 (m3),2015,REGIÃO NORTE,RONDÔNIA,39391.7,52239.8,50268.079,50489.75,52873.475,59821.1,56468.75,55285.5,57493.101,45549.6,53232.0,619622.255,46509.4
298,ÓLEO DIESEL S-500 (m3),2015,REGIÃO NORTE,ACRE,9676.0,8025.0,10004.094,9146.0,9117.0,10593.0,10586.0,11330.112,11992.0,12425.0,10811.978,10940.0,124646.184
299,ÓLEO DIESEL S-500 (m3),2015,REGIÃO NORTE,AMAZONAS,242029.416,19879.726,18396.771,20381.082,18315.403,17870.834,18696.13,21358.937,22261.143,23088.405,25059.269,17392.223,19329.493
300,ÓLEO DIESEL S-500 (m3),2015,REGIÃO NORTE,RORAIMA,7214.593,60053.824,5979.4,4596.2,4691.8,5676.4,4595.6,3567.4,3973.031,4638.0,4206.4,4497.0,6418.0
301,ÓLEO DIESEL S-500 (m3),2015,REGIÃO NORTE,PARÁ,110251.856,110778.273,1395488.118,115041.964,96962.764,117139.262,114054.395,115155.348,120705.655,126733.395,122069.577,124956.69,121638.939
302,ÓLEO DIESEL S-500 (m3),2015,REGIÃO NORTE,AMAPÁ,15306.4,10943.5,11764.5,238473.251,40671.98,28123.743,24828.086,17069.467,16881.275,16557.1,20185.8,19033.0,17108.4
303,ÓLEO DIESEL S-500 (m3),2015,REGIÃO NORTE,TOCANTINS,54222.25,60175.14,52666.95,51104.25,628204.918,47468.8,43738.4,54574.95,54940.5,51105.05,52830.078,53220.55,52158.0
304,ÓLEO DIESEL S-500 (m3),2015,REGIÃO NORDESTE,MARANHÃO,78650.374,82176.083,85206.383,75770.877,79121.272,930075.6689999999,76263.949,62952.643,72980.789,74467.405,77315.446,81429.63,83740.818
305,ÓLEO DIESEL S-500 (m3),2015,REGIÃO NORDESTE,PIAUÍ,32544.535,29383.0,29475.01,30856.0,28544.35,28026.0,355891.55499999993,30946.0,25793.5,28563.5,30764.56,30529.3,30465.8
306,ÓLEO DIESEL S-500 (m3),2015,REGIÃO NORDESTE,CEARÁ,30919.75,32010.4,30712.5,32203.0,33262.5,29069.5,30059.782,379456.135,36997.0,31629.0,33252.0,28588.5,30752.203
307,ÓLEO DIESEL S-500 (m3),2015,REGIÃO NORDESTE,RIO GRANDE DO NORTE,38282.5,42660.05,40784.85,31101.94,31391.0,36547.936,35641.05,36820.45,482023.04299999995,52174.95,50640.036,49894.131,36084.15
308,ÓLEO DIESEL S-500 (m3),2015,REGIÃO NORDESTE,PARAÍBA,25883.78,25222.53,25163.32,26590.66,25994.87,27328.65,28848.04,26850.89,26948.03,325868.81299999997,31233.543,26958.81,28845.69
309,ÓLEO DIESEL S-500 (m3),2015,REGIÃO NORDESTE,PERNAMBUCO,93071.7,59013.68,58973.23,77006.65,62639.75,46375.7,47259.35,54051.1,61109.52,51132.95,786367.5899999999,92760.26,82973.7
310,ÓLEO DIESEL S-500 (m3),2015,REGIÃO NORDESTE,ALAGOAS,23369.0,26818.5,23304.5,19030.5,17473.5,17799.5,18044.999,20271.5,24279.2,24257.0,26660.5,269227.699,27919.0
311,ÓLEO DIESEL S-500 (m3),2015,REGIÃO NORDESTE,SERGIPE,19869.4,16069.2,19492.0,17666.199,17235.7,16486.1,15496.4,15439.3,16958.5,18463.367,16852.8,17544.7,207573.66599999997
312,ÓLEO DIESEL S-500 (m3),2015,REGIÃO NORDESTE,BAHIA,2265155.562,192060.26,158028.387,195852.91,196396.385,188211.003,189188.475,200680.057,199069.262,195379.26,196121.94,179647.16,174520.463
313,ÓLEO DIESEL S-500 (m3),2015,REGIÃO SUDESTE,MINAS GERAIS,408005.863,5247556.915,432401.89,375747.046,440833.356,435981.427,432199.015,444774.075,468513.982,455392.13,455712.015,478153.01,419843.106
314,ÓLEO DIESEL S-500 (m3),2015,REGIÃO SUDESTE,ESPÍRITO SANTO,50399.896,56368.103,730278.9479999999,70384.438,58393.019,70179.921,65407.273,64917.093,64649.664,55863.448,56310.236,55714.793,61691.064
315,ÓLEO DIESEL S-500 (m3),2015,REGIÃO SUDESTE,RIO DE JANEIRO,106226.923,93032.007,98075.755,1224917.9980000001,113285.019,93369.534,111589.569,101631.889,99210.279,100287.441,105807.825,102888.655,99513.102
316,ÓLEO DIESEL S-500 (m3),2015,REGIÃO SUDESTE,SÃO PAULO,735090.977,792833.652,644862.525,618292.092,8192393.333000001,605026.107,522380.345,646715.228,676533.644,698947.471,723927.769,743736.902,784046.621
317,ÓLEO DIESEL S-500 (m3),2015,REGIÃO SUL,PARANÁ,363310.026,343050.471,356062.24,297387.405,283064.073,3902598.9120000005,325670.518,274280.043,370440.763,316628.691,315125.161,339893.038,317686.483
318,ÓLEO DIESEL S-500 (m3),2015,REGIÃO SUL,SANTA CATARINA,136550.979,149013.164,137166.841,136961.848,131244.398,129078.232,1690591.9900000002,149149.434,122371.09,167063.384,148808.794,139534.808,143649.018
319,ÓLEO DIESEL S-500 (m3),2015,REGIÃO SUL,RIO GRANDE DO SUL,212169.858,202888.542,231052.673,240643.99,245786.242,229797.913,210221.651,2769053.897,226605.751,172671.7,306047.482,271515.004,219653.091
320,ÓLEO DIESEL S-500 (m3),2015,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,68711.323,75404.8,87019.765,103149.351,90394.202,95283.123,75491.683,75218.402,981043.05,80240.4,71730.959,85946.15,72452.892
321,ÓLEO DIESEL S-500 (m3),2015,REGIÃO CENTRO-OESTE,MATO GROSSO,164021.901,150429.547,192767.389,216498.447,194239.679,198023.004,209469.972,173641.937,157696.126,2229359.261,179339.879,173760.444,219470.936
322,ÓLEO DIESEL S-500 (m3),2015,REGIÃO CENTRO-OESTE,GOIÁS,213939.397,206413.413,193768.455,209466.851,214347.598,190734.141,179598.45,192046.65,163534.89,142231.39,2290173.75,194409.195,189683.32
323,ÓLEO DIESEL S-500 (m3),2015,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,17887.1,20543.6,20251.801,20169.825,20739.482,21662.102,21450.25,21729.5,21955.11,18819.25,19753.89,245224.11,20262.2
324,ÓLEO DIESEL S-1800 (m3),2015,REGIÃO NORTE,RONDÔNIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6065.0,0.0,6065.0
325,ÓLEO DIESEL S-1800 (m3),2015,REGIÃO NORTE,ACRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,ÓLEO DIESEL S-1800 (m3),2015,REGIÃO NORTE,AMAZONAS,60198.836,658671.082,61995.967,47433.585,52356.733,62752.779,48323.444,47819.386,45884.92,66954.689,49308.52,54869.877,60772.346
327,ÓLEO DIESEL S-1800 (m3),2015,REGIÃO NORTE,RORAIMA,110.0,0.0,41462.0,3399.0,5293.0,6799.0,4429.0,4906.0,2624.0,1199.0,337.0,7185.0,5181.0
328,ÓLEO DIESEL S-1800 (m3),2015,REGIÃO NORTE,PARÁ,5961.753,6540.425,6488.754,68859.139,7697.283,5889.127,6090.68,5688.191,4506.456,4272.716,4592.606,5281.012,5850.136
329,ÓLEO DIESEL S-1800 (m3),2015,REGIÃO NORTE,AMAPÁ,0.0,0.0,0.0,0.0,-122.0,0.0,0.0,0.0,0.0,0.0,-122.0,0.0,0.0
330,ÓLEO DIESEL S-1800 (m3),2015,REGIÃO NORTE,TOCANTINS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,ÓLEO DIESEL S-1800 (m3),2015,REGIÃO NORDESTE,MARANHÃO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,ÓLEO DIESEL S-1800 (m3),2015,REGIÃO NORDESTE,PIAUÍ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,ÓLEO DIESEL S-1800 (m3),2015,REGIÃO NORDESTE,CEARÁ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,ÓLEO DIESEL S-1800 (m3),2015,REGIÃO NORDESTE,RIO GRANDE DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,ÓLEO DIESEL S-1800 (m3),2015,REGIÃO NORDESTE,PARAÍBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,ÓLEO DIESEL S-1800 (m3),2015,REGIÃO NORDESTE,PERNAMBUCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,ÓLEO DIESEL S-1800 (m3),2015,REGIÃO NORDESTE,ALAGOAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,ÓLEO DIESEL S-1800 (m3),2015,REGIÃO NORDESTE,SERGIPE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,ÓLEO DIESEL S-1800 (m3),2015,REGIÃO NORDESTE,BAHIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,ÓLEO DIESEL S-1800 (m3),2015,REGIÃO SUDESTE,MINAS GERAIS,0.0,10.0,6017.5,1123.5,993.5,1082.5,941.5,679.0,597.5,590.0,0.0,0.0,0.0
341,ÓLEO DIESEL S-1800 (m3),2015,REGIÃO SUDESTE,ESPÍRITO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,ÓLEO DIESEL S-1800 (m3),2015,REGIÃO SUDESTE,RIO DE JANEIRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,ÓLEO DIESEL S-1800 (m3),2015,REGIÃO SUDESTE,SÃO PAULO,1485.0,1170.0,1410.0,890.0,680.0,123187.853,14731.942,16782.44,18789.863,22135.32,21205.89,21477.193,2430.205
344,ÓLEO DIESEL S-1800 (m3),2015,REGIÃO SUL,PARANÁ,0.0,0.0,0.0,0.0,20.0,0.0,45.0,0.0,0.0,0.0,0.0,25.0,0.0
345,ÓLEO DIESEL S-1800 (m3),2015,REGIÃO SUL,SANTA CATARINA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0,234.5,132.5,0.0,0.0,0.0
346,ÓLEO DIESEL S-1800 (m3),2015,REGIÃO SUL,RIO GRANDE DO SUL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,ÓLEO DIESEL S-1800 (m3),2015,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,242.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852.2,308.58,174.57,126.95
348,ÓLEO DIESEL S-1800 (m3),2015,REGIÃO CENTRO-OESTE,MATO GROSSO,873.27,1528.83,612.29,535.45,507.0,653.0,350.0,328.0,2469.5,784.0,10353.46,271.7,1440.42
349,ÓLEO DIESEL S-1800 (m3),2015,REGIÃO CENTRO-OESTE,GOIÁS,372.4,222.11,301.81,424.67,1799.39,0.0,0.0,0.0,0.0,0.0,0.0,3402.82,282.44
350,ÓLEO DIESEL S-1800 (m3),2015,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO NORTE,RONDÔNIA,12050.59,1559.49,1124.0,1307.0,893.1,653.7,723.9,956.6,782.5,874.6,1287.0,932.5,956.2
352,ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO NORTE,ACRE,0.0,410.0,38.0,110.0,86.0,63.0,11.0,18.0,33.0,0.0,31.0,20.0,0.0
353,ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO NORTE,AMAZONAS,9472.157,10201.87,120831.72399999999,11139.159,7977.495,9898.033,10262.879,8901.239,10514.947,10444.395,10974.29,9902.394,11142.866
354,ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO NORTE,RORAIMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO NORTE,PARÁ,8222.6,8732.8,8797.5,7850.8,89691.5,5992.0,5445.0,6555.0,6839.0,6493.5,6767.4,9042.5,8953.4
356,ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO NORTE,AMAPÁ,140.0,140.0,180.0,140.0,145.0,2127.0,204.0,140.0,240.0,225.0,228.0,217.0,128.0
357,ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO NORTE,TOCANTINS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO NORDESTE,MARANHÃO,650.8,782.0,452.0,970.5,490.0,631.0,592.0,8650.3,1232.0,854.0,816.0,558.0,622.0
359,ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO NORDESTE,PIAUÍ,195.0,300.0,225.0,330.0,200.0,95.0,60.0,90.0,1930.0,0.0,0.0,165.0,270.0
360,ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO NORDESTE,CEARÁ,1170.0,850.0,805.0,935.0,865.0,850.0,955.0,835.0,795.0,9810.0,835.0,440.0,475.0
361,ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO NORDESTE,RIO GRANDE DO NORTE,760.0,675.0,720.0,560.0,783.3,560.0,580.0,730.0,1100.0,745.0,8523.3,690.0,620.0
362,ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO NORDESTE,PARAÍBA,0.0,10.0,15.0,55.0,0.0,44.0,10.0,0.0,0.0,0.0,0.0,134.0,0.0
363,ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO NORDESTE,PERNAMBUCO,731.0,477.0,327.0,356.0,358.0,163.0,182.0,231.0,432.0,360.0,235.0,390.0,4242.0
364,ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO NORDESTE,ALAGOAS,1956.468,60.0,90.0,37.0,0.0,20.0,0.0,450.0,10.0,65.0,444.468,590.0,190.0
365,ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO NORDESTE,SERGIPE,95.0,2112.29,165.0,145.0,160.0,150.0,155.0,210.0,280.0,190.0,202.29,220.0,140.0
366,ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO NORDESTE,BAHIA,1820.0,1540.0,16937.384,1525.708,1195.0,1543.0,1050.0,1265.0,1173.0,1378.0,1574.676,1280.0,1593.0
367,ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO SUDESTE,MINAS GERAIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO SUDESTE,ESPÍRITO SANTO,3028.254,3089.744,3951.721,3579.083,45402.79899999999,3264.697,4959.153,3473.51,3969.499,5438.73,3434.583,3301.495,3912.33
369,ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO SUDESTE,RIO DE JANEIRO,34468.087,36076.449,35746.325,36541.895,31316.663,373107.07700000005,24679.989,26600.012,28891.86,24747.071,26766.135,36996.884,30275.707
370,ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO SUDESTE,SÃO PAULO,4763.285,3150.3,2787.0,3073.0,4284.444,4293.01,39856.064000000006,4032.57,2056.142,3618.1,2102.189,2309.0,3387.024
371,ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO SUL,PARANÁ,460.0,527.5,485.0,594.0,506.5,432.5,726.0,6500.702,779.5,395.0,750.702,453.5,390.5
372,ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO SUL,SANTA CATARINA,5074.0,4705.45,5543.261,5291.408,5045.001,4799.161,4973.965,5948.01,59537.886000000006,3294.578,5068.767,4335.385,5458.9
373,ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO SUL,RIO GRANDE DO SUL,2675.0,1774.0,1936.0,2233.0,1968.0,1811.0,2376.0,2280.0,2225.0,25679.0,2294.0,1599.0,2508.0
374,ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,60.0,120.0,150.0,30.0,60.0,60.0,30.0,0.0,60.0,90.0,840.0,90.0,90.0
375,ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO CENTRO-OESTE,MATO GROSSO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO CENTRO-OESTE,GOIÁS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO NORTE,RONDÔNIA,228.5,663.5,0.0,10.0,5.0,0.0,10.0,0.0,25.0,10.0,83.0,126.0,166.0
379,ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO NORTE,ACRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO NORTE,AMAZONAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO NORTE,RORAIMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO NORTE,PARÁ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO NORTE,AMAPÁ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO NORTE,TOCANTINS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO NORDESTE,MARANHÃO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
