,COMBUSTÍVEL,ANO,REGIÃO,ESTADO,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,TOTAL
133,GASOLINA C (m3),2004,REGIÃO CENTRO-OESTE,GOIÁS,74040.858,71829.184,83163.516,880882.4339999999,67655.84,63622.044,71854.133,74744.157,69996.023,69573.236,78476.168,74932.647,80994.628
134,GASOLINA C (m3),2004,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,61216.579,60630.311,60074.652,64240.492,696183.432,47058.726,48641.098,60296.752,60319.124,57218.569,57513.784,59140.466,59832.879
135,GASOLINA C (m3),2005,REGIÃO NORTE,RONDÔNIA,15862.505,15730.686,13753.93,13980.992,14722.683,166802.829,12364.238,12370.608,13656.81,12544.117,13569.33,14165.878,14081.052
136,GASOLINA C (m3),2005,REGIÃO NORTE,ACRE,4356.252,4729.439,4353.129,4018.226,4103.277,4930.193,49531.64400000001,3576.549,3324.335,3971.991,3875.622,4192.649,4099.982
137,GASOLINA C (m3),2005,REGIÃO NORTE,AMAZONAS,20474.571,25867.226,28925.912,26614.731,26144.996,25496.663,28804.979,302865.598,22691.615,22126.691,25486.567,24165.011,26066.636
138,GASOLINA C (m3),2005,REGIÃO NORTE,RORAIMA,3580.1,2793.75,3649.5,4161.95,3980.75,2760.8,3755.6,3995.2,43405.65,3607.75,3275.15,4059.8,3785.3
139,GASOLINA C (m3),2005,REGIÃO NORTE,PARÁ,31598.509,32210.164,33973.506,36062.345,36055.554,35427.532,33473.428,34908.933,38295.171,403298.983,30034.147,28589.966,32669.728
140,GASOLINA C (m3),2005,REGIÃO NORTE,AMAPÁ,4870.05,4498.3,5019.9,4922.35,4622.3,5253.2,5186.35,4628.841,5365.228,5213.1,57911.219,4424.35,3907.25
141,GASOLINA C (m3),2005,REGIÃO NORTE,TOCANTINS,8933.688,10617.622,10241.541,11033.909,11098.79,12576.822,11796.211,11315.22,9412.217,9217.878,11330.856,127963.26599999999,10388.512
142,GASOLINA C (m3),2005,REGIÃO NORDESTE,MARANHÃO,23351.776,20794.319,23364.906,22296.704,23335.378,24185.677,24701.785,26478.687,25295.146,24258.795,23695.912,27386.878,289145.96300000005
143,GASOLINA C (m3),2005,REGIÃO NORDESTE,PIAUÍ,173735.648,13950.362,12552.45,13979.373,13268.956,13756.927,14363.287,14771.613,15430.722,15573.242,14408.742,14376.748,17303.226
144,GASOLINA C (m3),2005,REGIÃO NORDESTE,CEARÁ,49862.67,509174.84,41710.622,38892.331,40864.617,39811.92,41214.799,42902.603,42955.061,44723.735,42342.369,41955.096,41939.017
145,GASOLINA C (m3),2005,REGIÃO NORDESTE,RIO GRANDE DO NORTE,21087.66,23824.516,257801.126,23730.959,19978.432,22417.26,20898.467,21805.688,20966.883,21379.531,22438.656,21255.621,18017.453
146,GASOLINA C (m3),2005,REGIÃO NORDESTE,PARAÍBA,20989.708,21922.102,26006.282,267905.945,22021.477,19972.038,22535.872,21636.955,21863.206,22275.989,22137.855,23185.332,23359.129
147,GASOLINA C (m3),2005,REGIÃO NORDESTE,PERNAMBUCO,51558.509,52782.66,50721.533,61008.593,629655.0970000001,52186.867,48340.193,54724.881,51298.554,52221.261,50295.541,49803.863,54712.642
148,GASOLINA C (m3),2005,REGIÃO NORDESTE,ALAGOAS,14056.401,14060.351,13193.258,13786.746,15631.436,167044.647,14663.06,13165.97,14481.463,14046.071,13423.46,13344.168,13192.263
149,GASOLINA C (m3),2005,REGIÃO NORDESTE,SERGIPE,12749.764,13799.893,14012.011,12937.72,13443.331,15482.426,162960.027,13899.996,12554.689,13974.146,13026.906,13450.201,13628.944
150,GASOLINA C (m3),2005,REGIÃO NORDESTE,BAHIA,84169.179,80827.856,85445.799,82938.704,80448.134,79859.97,96526.634,992721.7289999999,85057.383,73814.76,85264.664,78014.429,80354.217
151,GASOLINA C (m3),2005,REGIÃO SUDESTE,MINAS GERAIS,213884.224,215755.417,220106.823,226449.322,225421.343,204831.638,208009.187,241682.997,2580236.0199999996,201591.416,194438.62,216524.66,211540.373
152,GASOLINA C (m3),2005,REGIÃO SUDESTE,ESPÍRITO SANTO,34831.938,34972.745,35414.411,35147.059,37010.045,35806.88,34018.246,33380.287,42304.692,431178.089,37292.361,33882.932,37116.493
153,GASOLINA C (m3),2005,REGIÃO SUDESTE,RIO DE JANEIRO,154521.498,142452.8,141166.119,142226.613,139506.696,147158.98,148562.102,137194.947,138192.914,165712.529,1739318.622,147426.659,135196.765
154,GASOLINA C (m3),2005,REGIÃO SUDESTE,SÃO PAULO,540210.582,610238.053,589855.454,589441.557,584973.253,561376.359,593417.325,576880.56,559519.422,570625.98,646149.476,6935243.184,512555.163
155,GASOLINA C (m3),2005,REGIÃO SUL,PARANÁ,127580.029,136381.76,147905.192,146228.676,147647.232,145773.752,143831.976,162848.238,142975.414,130628.137,133371.292,159285.79,1724457.488
156,GASOLINA C (m3),2005,REGIÃO SUL,SANTA CATARINA,1353068.925,111910.643,105662.2,116243.215,106739.686,107457.947,106937.199,107703.972,114040.926,109800.071,102404.783,120639.938,143528.345
157,GASOLINA C (m3),2005,REGIÃO SUL,RIO GRANDE DO SUL,184473.192,1906624.8069999998,156785.476,146682.618,189990.071,135355.25,158572.817,154148.859,158390.935,163936.203,153587.582,150239.292,154462.512
158,GASOLINA C (m3),2005,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,25448.105,29969.255,318863.336,25427.829,23919.918,28319.515,25933.877,27199.096,25762.336,26797.851,27487.741,27892.226,24705.587
159,GASOLINA C (m3),2005,REGIÃO CENTRO-OESTE,MATO GROSSO,29564.915,29585.895,32821.218,372597.06500000006,29262.413,29248.223,33159.273,31072.0,31062.161,30895.624,31382.792,32719.537,31823.014
160,GASOLINA C (m3),2005,REGIÃO CENTRO-OESTE,GOIÁS,76927.935,69166.356,71381.085,80508.907,879473.092,66304.989,65697.947,78473.939,67733.711,74667.26,75151.603,75636.087,77823.273
161,GASOLINA C (m3),2005,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,63588.64,62204.6,58296.971,57547.293,63113.595,710505.2159999999,50111.624,51757.881,63408.996,60723.717,60511.293,62077.229,57163.377
162,GASOLINA C (m3),2006,REGIÃO NORTE,RONDÔNIA,15637.411,16904.934,16026.644,16127.425,15228.628,16592.24,180781.71099999998,13372.49,12672.664,14471.711,13452.948,14710.004,15584.612
163,GASOLINA C (m3),2006,REGIÃO NORTE,ACRE,4312.826,4648.152,5280.805,5390.802,5062.211,4938.235,4965.07,54125.469,3683.73,3583.686,4053.791,3840.611,4365.55
164,GASOLINA C (m3),2006,REGIÃO NORTE,AMAZONAS,27765.021,27278.817,26616.953,30515.436,29980.813,29612.681,29329.509,30273.248,332061.52800000005,23874.409,24049.233,27169.604,25595.804
165,GASOLINA C (m3),2006,REGIÃO NORTE,RORAIMA,3713.0,3784.0,3868.0,3650.0,4494.0,4816.0,4299.0,4120.0,4187.0,48344.95,3871.05,3569.9,3973.0
166,GASOLINA C (m3),2006,REGIÃO NORTE,PARÁ,34543.228,31907.59,34523.525,35666.096,36170.702,39058.487,40299.446,39189.902,37867.851,42083.52,435939.37700000004,34142.415,30486.615
167,GASOLINA C (m3),2006,REGIÃO NORTE,AMAPÁ,4563.634,4930.3,4746.962,5220.45,5004.981,5171.454,6361.15,6295.55,5728.95,5698.776,5923.55,64644.757000000005,4999.0
168,GASOLINA C (m3),2006,REGIÃO NORTE,TOCANTINS,9274.168,9126.852,10461.44,10149.383,11052.455,10898.272,12769.428,12280.624,12832.686,11054.174,10659.19,12700.999,133259.671
169,GASOLINA C (m3),2006,REGIÃO NORDESTE,MARANHÃO,306351.738,24606.966,22903.416,24387.656,22408.081,24178.234,24316.361,25472.805,27797.27,27950.923,27234.328,26156.037,28939.661
170,GASOLINA C (m3),2006,REGIÃO NORDESTE,PIAUÍ,19309.941,195720.64699999997,16166.768,13838.55,15078.567,14342.104,15457.225,15972.88,16362.484,17280.31,17622.934,17356.141,16932.743
171,GASOLINA C (m3),2006,REGIÃO NORDESTE,CEARÁ,44867.955,49644.948,530568.079,43037.169,40439.56,41269.087,41593.268,43525.892,41951.551,43689.199,47237.621,47368.793,45943.036
172,GASOLINA C (m3),2006,REGIÃO NORDESTE,RIO GRANDE DO NORTE,23560.661,22253.955,24301.89,266639.721,22392.975,20454.012,22047.198,19917.74,22080.884,21508.137,21200.975,23818.261,23103.033
173,GASOLINA C (m3),2006,REGIÃO NORDESTE,PARAÍBA,24829.84,24748.685,23321.096,26265.723,281008.494,23390.01,21107.435,22563.559,22014.256,22652.662,23345.842,22785.782,23983.604
174,GASOLINA C (m3),2006,REGIÃO NORDESTE,PERNAMBUCO,56263.791,56544.898,56428.066,52857.826,56155.612,637645.5660000001,53410.625,48269.086,54198.108,48089.162,52451.084,51703.446,51273.862
175,GASOLINA C (m3),2006,REGIÃO NORDESTE,ALAGOAS,13172.839,14916.184,15412.009,14563.436,13945.211,14608.427,168899.387,14617.244,13334.571,14052.145,13143.952,13682.648,13450.721
176,GASOLINA C (m3),2006,REGIÃO NORDESTE,SERGIPE,13993.842,12725.708,14968.474,14800.735,14249.283,14354.027,16039.42,170814.52700000003,14528.708,13513.511,14606.112,13096.554,13938.153
177,GASOLINA C (m3),2006,REGIÃO NORDESTE,BAHIA,82375.676,83018.146,79469.698,85806.245,85456.551,82347.016,81432.766,97384.019,1006425.234,87909.025,80039.184,84084.437,77102.471
178,GASOLINA C (m3),2006,REGIÃO SUDESTE,MINAS GERAIS,213519.19,224399.326,217836.75,223555.746,233897.268,230777.2,228967.191,222944.642,263628.438,2698050.56,215849.058,202865.435,219810.316
179,GASOLINA C (m3),2006,REGIÃO SUDESTE,ESPÍRITO SANTO,38645.678,35526.199,37386.298,36037.79,37609.162,38434.983,39571.899,38608.964,38298.898,46093.57,461645.144,38047.083,37384.62
180,GASOLINA C (m3),2006,REGIÃO SUDESTE,RIO DE JANEIRO,135486.217,143692.262,134728.726,136725.717,129622.307,132452.49,137297.772,140474.817,137164.8,133889.827,155969.821,1660802.986,143298.23
181,GASOLINA C (m3),2006,REGIÃO SUDESTE,SÃO PAULO,540321.394,550134.084,615765.614,599551.824,611857.529,574508.006,559654.244,605442.046,590027.422,588774.628,567319.629,638304.319,7041660.739000001
182,GASOLINA C (m3),2006,REGIÃO SUL,PARANÁ,1645806.401,132396.745,131399.34,141531.235,135684.076,137112.974,130725.529,130068.334,140252.634,137611.486,138167.385,134882.847,155973.816
183,GASOLINA C (m3),2006,REGIÃO SUL,SANTA CATARINA,144765.067,1478528.4740000002,125393.67,125005.441,134355.115,122908.433,114276.604,112181.357,116427.353,120762.825,126573.571,119669.492,116209.546
184,GASOLINA C (m3),2006,REGIÃO SUL,RIO GRANDE DO SUL,155948.186,183275.558,1898189.8949999998,157783.341,154399.325,157208.088,151967.267,157303.305,153090.689,151160.03,159725.507,157858.45,158470.149
185,GASOLINA C (m3),2006,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,26981.736,25838.578,29872.876,318707.12899999996,25568.397,24471.589,26985.866,25488.934,26270.849,24418.53,26182.403,28013.506,28613.865
186,GASOLINA C (m3),2006,REGIÃO CENTRO-OESTE,MATO GROSSO,32436.703,30708.831,30376.606,33036.193,364957.35699999996,28371.163,27867.675,29410.055,29479.857,30757.178,29302.623,30783.27,32427.203
187,GASOLINA C (m3),2006,REGIÃO CENTRO-OESTE,GOIÁS,76071.29,76000.53,73292.239,71476.695,81901.488,890038.4120000001,74299.64,68500.564,76320.198,74177.003,75197.007,70340.095,72461.663
188,GASOLINA C (m3),2006,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,57433.852,63548.467,64236.847,64584.82,60771.151,64776.873,736015.526,52252.294,55474.065,64740.953,59829.875,64139.287,64227.042
189,GASOLINA C (m3),2007,REGIÃO NORTE,RONDÔNIA,16399.48184274536,16925.14931962655,17390.667233286033,16008.373768495625,17317.33939113618,15835.57248067844,18087.48809967146,192110.8650641174,14054.81699685562,13551.791906052313,15411.897007185371,15247.395037407554,15880.891980976885
190,GASOLINA C (m3),2007,REGIÃO NORTE,ACRE,4882.678978124006,5042.39029435926,5397.269159169154,5516.290699208493,5195.105288330452,5634.259832684627,5317.674660569589,5656.527833384731,59986.727755527674,4278.233260911619,3912.67607816733,4554.722888977105,4598.898781641312
191,GASOLINA C (m3),2007,REGIÃO NORTE,AMAZONAS,27996.88800246946,29775.585214101502,29891.82596350427,28426.443035047825,32633.14091836389,28775.32087001579,32350.6720109702,29977.649577262975,32209.38464659908,354301.3336993082,26137.838005135618,26223.79270164908,29902.792754188504
192,GASOLINA C (m3),2007,REGIÃO NORTE,RORAIMA,4621.942166992653,4277.81204937938,4166.936501731858,4082.0184512079463,4418.762651277438,4591.376093419156,4005.3172826469413,4508.701724891967,4886.4394437876135,4933.187902020639,52591.94382943522,4161.088456586108,3938.3611054935277
193,GASOLINA C (m3),2007,REGIÃO NORTE,PARÁ,34134.92331939096,38715.37291074842,37474.14616281981,39831.87850088946,40828.26896975411,43555.45649863803,43580.01541051938,40395.83703865241,45477.05043216835,43974.36084654038,46611.66030261235,493385.9781956352,38807.00780290156
194,GASOLINA C (m3),2007,REGIÃO NORTE,AMAPÁ,5407.356030142269,5002.937985868922,5828.642399287797,5464.84205152365,5957.16329395904,5710.6932178812185,5891.142946282209,6769.865884271556,6160.566540877329,6817.459918422983,6567.8777260167235,6761.545814335646,72340.09380886935
195,GASOLINA C (m3),2007,REGIÃO NORTE,TOCANTINS,157048.592779404,12803.200465442607,11119.704275048078,12589.169683065955,12696.461610877133,13335.197922899568,13076.126705928296,14816.507237673612,13503.561353153189,12335.746274742774,13491.144577506388,12642.628176354876,14639.144496711537
196,GASOLINA C (m3),2007,REGIÃO NORDESTE,MARANHÃO,30905.623530227353,327629.23826558294,27413.68620297577,23308.307968696154,26069.53912355209,25621.50030830754,26783.938084230616,26654.65863688133,28420.130909001156,29411.783797321004,25272.286601724594,29867.179094172865,27900.60400849246
197,GASOLINA C (m3),2007,REGIÃO NORDESTE,PIAUÍ,17927.281347769032,20532.697285459722,213323.76923645716,18584.815611775502,16115.042215074858,17072.59607525502,17323.700216804074,17230.344960439317,17067.603370462308,17988.48416157763,18439.944058250814,16309.228857717833,18732.031075871044
198,GASOLINA C (m3),2007,REGIÃO NORDESTE,CEARÁ,48480.192569691855,48689.69773561935,51163.030022673454,552584.7577304342,46743.69711342254,40993.81299912974,44943.35980481605,43078.82398652473,45231.515707719904,45108.31092193378,46669.60075376842,47342.31581317266,44140.40030196171
199,GASOLINA C (m3),2007,REGIÃO NORDESTE,RIO GRANDE DO NORTE,21284.39714136226,24054.721649884166,23541.262337008033,25428.72220074507,272333.34129655134,23220.671220452317,20700.19745289702,22420.21727709144,21168.166184829806,22589.025852601062,22212.267239691562,22369.326595558967,23344.366144429674
200,GASOLINA C (m3),2007,REGIÃO NORDESTE,PARAÍBA,25790.483801279326,24280.913895064066,27238.599485815517,26432.053873405453,29504.162051862735,301021.95540628774,25191.472611533605,21953.52253733486,24236.867518263545,22961.29585329769,24025.017795969758,24794.78988052496,24612.7761019362
201,GASOLINA C (m3),2007,REGIÃO NORDESTE,PERNAMBUCO,50343.23737737477,48397.44848713522,47199.21761711483,56661.90867947227,54125.1169745507,59011.46827224725,621960.2219968382,55614.28247513722,50369.38183303016,53679.233277515654,47296.2843995153,49252.342647842255,50010.299955902534
202,GASOLINA C (m3),2007,REGIÃO NORDESTE,ALAGOAS,13290.038878223333,12878.670248834436,13677.436520688832,12412.492836775307,14326.156294504959,13844.095068718312,14817.875419503027,163490.3534574997,14706.301965777046,13005.741628576352,13870.322759114728,13123.107362334524,13538.114474448885
203,GASOLINA C (m3),2007,REGIÃO NORDESTE,SERGIPE,14246.606108522967,14618.347289176449,13887.973173295855,14889.190393904115,13597.393933487614,16031.647592331634,14933.337919492556,16350.762450026989,176382.2865002696,15576.884000025686,13350.755684381274,14873.057872004865,14026.330083619576
204,GASOLINA C (m3),2007,REGIÃO NORDESTE,BAHIA,82177.36730663019,80565.07615702237,85405.75318315119,77719.90204716982,79045.36366273827,74745.42169660443,85565.80637829445,77398.8300765123,89217.32822161172,988911.7886022703,93160.68296977865,77897.80268934825,86012.45421340865
205,GASOLINA C (m3),2007,REGIÃO SUDESTE,MINAS GERAIS,237633.1113319973,229326.2061345203,236942.7297146096,233030.19188460914,237895.99816821446,241099.5696905007,226152.61980790886,246817.36063231563,234559.86469139834,267045.1566550458,2827568.220413123,224400.01388467476,212665.39781732787
206,GASOLINA C (m3),2007,REGIÃO SUDESTE,ESPÍRITO SANTO,37610.39371475479,39240.702619459254,37831.90563107757,38715.69408446409,38610.321401525354,39011.591165669764,41250.92701049706,36227.57792935673,42199.314745311945,39401.71258831201,44540.12986680421,474983.7663049974,40343.49554776459
207,GASOLINA C (m3),2007,REGIÃO SUDESTE,RIO DE JANEIRO,131168.67460424776,130295.6776722666,145497.92645765966,132101.9990748676,133635.52869337544,133807.70008173838,132296.13424402347,139022.53449866336,130817.68888077549,140782.68247249117,133499.18799637328,152225.9734135938,1635151.708090076
208,GASOLINA C (m3),2007,REGIÃO SUDESTE,SÃO PAULO,7153912.530037315,559463.0488561197,541452.4032568382,622086.3872515837,581697.2163434695,613093.1374741291,601823.1031757541,585626.9738229059,609542.6400803356,572173.8772236381,623376.6414713509,586261.3298912158,657315.7711899743
209,GASOLINA C (m3),2007,REGIÃO SUL,PARANÁ,157981.42474007994,1639229.4393979576,131591.49712096868,122115.03307889678,141969.51042350254,134296.2119371606,138698.50926554238,134269.00004546499,131978.66880114714,138544.1262453207,129475.4576521736,142548.96450883368,135761.03557886646
210,GASOLINA C (m3),2007,REGIÃO SUL,SANTA CATARINA,111236.9610722916,129211.62859012654,1339062.3292532936,116942.31223596197,105558.1517318193,113059.02642256809,109464.83054330439,109848.17019430647,107395.01931023232,106473.29380406252,112288.56848972509,102707.40308069151,114876.96377820372
211,GASOLINA C (m3),2007,REGIÃO SUL,RIO GRANDE DO SUL,170834.51456686968,165253.27245081344,191344.030094346,1967365.596867769,162052.18657473635,147562.42153782505,166448.76322757793,161786.80054024892,167171.34157463376,156340.3174404162,157420.00162118787,167924.9186599703,153227.02857914355
212,GASOLINA C (m3),2007,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,26090.47029042983,28824.579935191712,27090.257585682535,31552.0544653962,328961.32262865984,26523.694098753662,24128.788635238867,28239.534242250356,27262.431148762076,27997.48640359616,26084.296462522856,27362.55134608872,27805.1780147468
213,GASOLINA C (m3),2007,REGIÃO CENTRO-OESTE,MATO GROSSO,29871.474662406516,27453.885407452275,29903.347195518865,27560.184510735835,30184.695863644098,347660.395187075,28586.509000917456,25451.539761368647,30380.167520385017,30075.92710868738,29993.84902383254,28552.817762571693,29645.99736955472
214,GASOLINA C (m3),2007,REGIÃO CENTRO-OESTE,GOIÁS,74045.72599117357,75149.95994439036,70184.13937919939,74858.6617603563,73164.93494885112,80835.08711115249,880459.8129930209,72806.80647860482,66367.54951458231,74314.77812126966,72046.06007153542,74712.5664018591,71973.54327004633
215,GASOLINA C (m3),2007,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,60931.49336379083,56806.68444973979,63114.30543230202,56513.914823656625,59613.038225736906,59036.09843268079,65195.17146014389,731690.2632022251,57155.83040839642,56196.86889894271,69736.04265027864,62921.517068384426,64469.29798817197
216,GASOLINA C (m3),2008,REGIÃO NORTE,RONDÔNIA,16840.199664188156,16849.64098648318,18956.992132481395,18755.30630866999,19445.39921565501,19569.54904659753,17385.985459536587,20160.845120994945,211211.33695449622,15545.111769664623,15017.814314240404,16057.368935068942,16627.12400091547
217,GASOLINA C (m3),2008,REGIÃO NORTE,ACRE,5357.153824136462,5690.7946299908945,5661.533659017432,6349.293386277385,6214.7974149005595,6596.748362401454,6766.348230030987,5758.853354992646,6714.458185117355,69961.94517985433,5026.5241566475925,4705.368231423421,5120.071744918143
218,GASOLINA C (m3),2008,REGIÃO NORTE,AMAZONAS,29934.889809359694,30919.23332466291,32305.541810438477,31495.966232790463,33171.626148407675,35086.704100863,34287.387381289656,36993.37723109437,31344.966500738774,36196.30350699879,388553.2603631943,28970.88394638459,27846.380370165898
219,GASOLINA C (m3),2008,REGIÃO NORTE,RORAIMA,4455.766817223653,4639.980003062765,5006.526675023289,4808.611760392916,4750.383493558081,5504.533944599308,5502.145839294761,6076.732833722939,5700.0203902102285,5131.82488339428,6230.60731921261,62254.190931319536,4447.056971624706
220,GASOLINA C (m3),2008,REGIÃO NORTE,PARÁ,42578.245240469354,39903.30490661713,41405.89436776324,42798.15351750625,43567.72417083618,44115.2802827786,50370.19201147337,49259.69861156979,52703.380158202905,52620.19156245574,45363.48371490615,54393.74030449138,559079.2888490701
221,GASOLINA C (m3),2008,REGIÃO NORTE,AMAPÁ,82509.62792657719,6124.859273210421,5743.959364438401,6177.649597294219,6425.850343209696,6487.317177903474,6548.12769596671,6997.659741632261,7310.717568111609,8025.708413915866,7832.178847928678,6791.73502830665,8043.8648746592
222,GASOLINA C (m3),2008,REGIÃO NORTE,TOCANTINS,16145.628443393314,174092.43589352502,13246.756770488137,12555.804444665617,12951.71451569657,13704.188003851463,14212.498947517197,14196.686330286415,16638.63135404326,15125.049057232698,16431.67081722499,15626.341905361474,13257.465303763887
223,GASOLINA C (m3),2008,REGIÃO NORDESTE,MARANHÃO,29931.872440781357,36040.70015302614,371604.6571076666,29604.514680714863,26815.63969670084,27459.239919921456,27577.344350932275,28587.8405457293,28757.280883866602,32881.389068164055,33068.81691363103,35535.824004342554,35344.19444985621
224,GASOLINA C (m3),2008,REGIÃO NORDESTE,PIAUÍ,23179.322639448692,19500.390864737,25279.369283358043,246146.29311889983,20539.74434107331,17332.477482003153,17834.704961127616,18250.787477433412,18736.209118245803,19215.028012700357,22005.39951495572,21523.8419316768,22749.01749213991
